Hookah Haven,Spiced Watermelon,26
Nereidas,Sugar Cured Ham, with Eggs,13
Nereidas,WELSH RAREBIT (served in Chafing Dish),23
Nereidas,Clear consomme,29
Nereidas,Beaten biscuit,22
Golden Ox,Cold Turkey and Smithfield Ham,3
Golden Ox,Virginia Melon Mangoes,16
Golden Ox,Broiled Black Bass,21
Golden Ox,Fresh Lobster, Mayonnaise,16
Stockyards Brewing Co,ASPARAGUS, on Toast,12
Stockyards Brewing Co,POTATOES, New, in Cream,2
Stockyards Brewing Co,Frizzled Beef a la Creme,21
Stockyards Brewing Co,Pork Chops, Tomato Sauce,27
Rockstar Burgers,Canned Fruit,7
Rockstar Burgers,Pickled Lamb Tongues,4
Rockstar Burgers,Grand Union Salad,5
Rockstar Burgers,Crushed Oats,3
Lucky Boys,Breakfast Bacon, Broiled or Fried,13
Lucky Boys,Ham, Broiled or Fried, with Eggs,3
Lucky Boys,Breakfast Bacon, Broiled or Fried, with Eggs,9
Lucky Boys,Corned Beef Hash, with Bacon,22
Jarocho Authentic Mexican Seafood,Preseerves,8
Jarocho Authentic Mexican Seafood,Malt Breaskfast Food,16
Jarocho Authentic Mexican Seafood,Sausage and Rice Cakes,23
Jarocho Authentic Mexican Seafood,Rail Birds on Toast,22
Logans,Eggs, two, fried,12
Logans,Irish Lamb Stew,4
Logans,Eggs, two, scrambled,25
Logans,Scoth Broth,25
Chicago St. Pub,Dish Gravy,7
Chicago St. Pub,Potatoes--Hashed, in Cream,22
Chicago St. Pub,Potatoes--Hashed Brown,10
Chicago St. Pub,Potatoes--French Fried,8
MyGrain Brewing Company,Tea per Cup, Served in Pot,6
MyGrain Brewing Company,Coffee per Cup, Served in Pot,1
MyGrain Brewing Company,Cocoa per Cup, Served in Pot,14
MyGrain Brewing Company,Steaks with Green Peas, 15c extra,20
The Forge,Steaks with Mushrooms, 15c extra,6
The Forge,Mutton Chops with Bacon,  15c extra,14
The Forge,Mutton Chops with Tomato Sauce, 15c extra,26
The Forge,Bread, butter and potatoes served free with full meat and fish orders,24
Juliet's Tavern,Beef Broth a la Manhattan,22
Juliet's Tavern,Cucumber Pickles,11
Juliet's Tavern,Scrambled Eggs, with tomatoes,27
Juliet's Tavern,Broiled Fresh Mackerel, Lemon Butter,13
Smokers Club,Veal Braise Soubise,6
Smokers Club,Spaghetti Parmesan,23
Smokers Club,Roast Loin of Pork Apple Sauce,9
Smokers Club,Boned Chicken,30
Maneuvers & Co.,Boston Butter Crackers,2
Maneuvers & Co.,Clams or Oysters,22
Maneuvers & Co.,Blue Points on shell, 25,9
Maneuvers & Co.,Potage Tapioca,19
Judge's Bar - Joliet,Epinards aux oeufs,16
Judge's Bar - Joliet,Gigot de mouton a la bretonne,3
Judge's Bar - Joliet,Terrapin ala Maryland with Fresh Mushrooms,21
Judge's Bar - Joliet,Fresh Mushrooms in Cream, with Sherry,12
Sheer,Puree of Tomato Soup,4
Sheer,Roast Delaware Bay Oysters in shell,19
Sheer,Consomme Tapioca,8
Sheer,Filets of Red Snapper, a la Admiral,10
The Diamond Lounge,Sweetbread Croquettes with Peas,6
The Diamond Lounge,Fricassee of Chicken a la Charles Stuart,22
The Diamond Lounge,Punch a la Windsor,14
The Diamond Lounge,Chicken, au jus,26
DIPEN,Lamb, au Jus,12
DIPEN,Petit Cauliflower with Drawn Butter,28
DIPEN,Mutton Stew Navarin,12
DIPEN,Lobster Mayonnaise Salad,10
F & W Lounge,Frozen Mouss Mockabelle,23
F & W Lounge,Tenderloin of Beef Bretonne,15
F & W Lounge,Chocolate Bavaroise,11
F & W Lounge,Saddle of Mutton,7
O'Charley's Irish Pub,Brissotin of Chicken Supreme,12
O'Charley's Irish Pub,Lamp Chops with Fresh Mushrooms,21
O'Charley's Irish Pub,Sweetbreads Binda,26
O'Charley's Irish Pub,Squab Pie Rigolo,8
Bar,Ceylon, Oolong or English Breakfast Tea, Small Pot ,11
Bar,Cafe au Lait,18
Bar,Glace fantaisie,29
Bar,Poulet en casserole,14
Restaurante O Barras,Potage marmite,28
Restaurante O Barras,Bouchees Montglas,30
Restaurante O Barras,Paupiettes de sole, finoise,24
Restaurante O Barras,filet de boeuf,14
Crybabies Tap,French Fried Potatoes with Dinner orders, 5c Extra,19
Crybabies Tap,Roast Young Turkey cranberry sauce,17
Crybabies Tap,Potage St Germain,27
Crybabies Tap,Merlans frits, sauce Remoulade,16
Fashion Friday's,Foie-d'Oie au Salpicon,19
Fashion Friday's,Poulardes et Gigot de chevreuil rotis,12
Fashion Friday's,Blue Points, on Shell,13
Fashion Friday's,Bombes Royales,3
Dars Bar,Gluten,2
Dars Bar," with Strip Bacon,29
Dars Bar,Broiled Beef Steak,16
Dars Bar,Fried Fish Roe,5
Chicago Style Grill Inc.,Saute of Kidneys,3
Chicago Style Grill Inc.,Boned Ham,18
Chicago Style Grill Inc.,Salads - Sardines,27
Chicago Style Grill Inc.,Milk, Cream, Dipped, Buttered or Plain Toast,13
Terrace Inn Lounge,"new, in Cream,30
Terrace Inn Lounge,Boiled Snapper with Mustard Sauce,29
Terrace Inn Lounge,Braized Pigeon with Mushrooms,8
Terrace Inn Lounge,Calves Head, Tomato sauce,24
Investment Network,Fresh Tongue & French peas,27
Investment Network,Beef and Horseradish,2
Investment Network,Cabinet Pudding with cream sauce,11
Investment Network,Lamb with Mint Sauce,17
Rocco's Blue Max,Chicken with Oyster sauce,1
Rocco's Blue Max,Pig with Apple sauce,10
Rocco's Blue Max,Corned Pork with carrots,14
Rocco's Blue Max,Preserved Peaches, Marmalade, Cherries, Figs,9
City Place Wine Bar,Fry oysters,19
City Place Wine Bar,Fry oysters with bacon,25
City Place Wine Bar,Cream of Celery soup,12
City Place Wine Bar,Chicken okra soup,16
TAP'T Beer & Kitchen,Schin of beef soup,28
TAP'T Beer & Kitchen,Consomme , plain,2
TAP'T Beer & Kitchen,Bread, Butter, Boiled or French Fried Potatoes, served without charge, with all Meat or Fish Orders,23
TAP'T Beer & Kitchen,Boiled Halibut, lobster sauce,1
Nom Burger,Codfish steak, butter sauce,21
Nom Burger,Special 10 minutes: Combination of filet,24
Nom Burger,Boiled beef tongue with spinach,23
Nom Burger,Fried lamb's fried, tomato sauce,29
Vino Vino,Saddle of lamb, string beans,14
Vino Vino,Coffee, per cup, per pot,1
Vino Vino,Tea, per cup, per pot,1
Vino Vino,Roast Lamb cold,28
The Oxford,Greene Corn,8
The Oxford,Turkey, compote,9
The Oxford,Extra cut of roast beef,13
The Oxford,QUEEN & CRESCENT ROUTE,14
Lilly Mac's,FRIDAY, OCTOBER, 18, 1901.,19
Lilly Mac's,AMERICAN ASS'N GEN'L PASS'R AND TICKET AGENTS,13
Lilly Mac's,ASHEVILLE, N. C., OCTOBER 15, 1901,6
Lilly Mac's,Chapons de Bresse rotis,8
Office Bar & Grill,Tenderloin steak, Bearnaise,13
Office Bar & Grill,Chocolate or cocoa, cup,20
Office Bar & Grill,Veal cutlets with tomato sauce,8
Office Bar & Grill,Roast Short Ribs of Beef, Brown Potatoes,1
River Rock Taproom,Fried Giblets on Toast,3
River Rock Taproom,Armour's Hot Chicken Tamales,6
River Rock Taproom,Peach Fritters, Natural Sauce,25
River Rock Taproom,Hot Beets,30
Fibbar MaGees,Edam American Cheese,20
Fibbar MaGees,Small Coffee,24
Fibbar MaGees,Coco-a-leekie,19
Fibbar MaGees,Macaroni Pudding, Lemon Sauce,2
Taverna Bistro,Yokohama pears,14
Taverna Bistro,Veal cutlets, cream sauce,22
Taverna Bistro,Raw of Stewed (Half Doz),1
Taverna Bistro,Fried (Half Doz.),,5
Murphy's Law,Saumon du Rhin,18
Murphy's Law,Puree of navy beans,3
Murphy's Law,Glace au Chocolat, ,3
Murphy's Law,Volaille rotie, Salade,20
Fuego Grill & Sports Bar,Roast beef garni,1
Fuego Grill & Sports Bar,Baked rock cod au gratin,14
Fuego Grill & Sports Bar, Hollandaise,23
Fuego Grill & Sports Bar,Enchilados a la Don Carlos,6
Paul & Harvey's,Corned Beef Tongue,8
Paul & Harvey's,Mutton & Bacon,18
Paul & Harvey's,Monitaco Ice,19
Paul & Harvey's,Graham and water wafers,13
Rok Bistro,MacLarin's Imperial cheese,29
Rok Bistro,THE CHATEAU FRONTENAC,,18
Rok Bistro,Raspberry sherbet,12
Rok Bistro,Sliced fresh pineapples, white wine sauce,4
Paul & Harvey Cocktails,Steamed new potatoes in cream,29
Paul & Harvey Cocktails,at Quebec, the quaintest and historically the most interesting city in America is one of the finest hotels on the continent.  It is fireproof, and occupies a commanding posisiton overlooking the St. Lawrence, its site being, perhaps the grandest in the wo,16
Paul & Harvey Cocktails,CONSOMME MACEDOINE,19
Paul & Harvey Cocktails,LAKE SUPERIOR WHITEFISH, PARSLEY SAUCE,4
Firehouse Grill & Brewery,Pig's feet in jelly,18
Firehouse Grill & Brewery,PEAR FRITTERS, BRANDY SAUCE,26
Firehouse Grill & Brewery,Cracked crab,5
Firehouse Grill & Brewery,COLD CUP CUSTARD PUDDING,8
Il Postale,Toast, Dry or Buttered,29
Il Postale,Parmesan,25
Il Postale,in chafing dish,22
Il Postale,Roast in the shell,24
Berts Stadium Sports Bar,Kase und Butter,14
Berts Stadium Sports Bar,Furst Puckler-Eis,18
Berts Stadium Sports Bar,Salat und Kompott,19
Berts Stadium Sports Bar,Franzosische Poularde,14
Buffalo Wild Wings,Hammelrucken, garniert mit perschiedenen Gemusen,11
Buffalo Wild Wings,Geflugelpurree-Suppe,22
Buffalo Wild Wings,Cold Meats and Sandwiches,8
Buffalo Wild Wings,Schwedische Vorspeise,27
Lazy Dog Restaurant & Bar,Mexican Tamales,21
Lazy Dog Restaurant & Bar,Sirloin and Tenderloin Steak with Mushrooms,4
Lazy Dog Restaurant & Bar,Mexican Chile Con Carne,23
Lazy Dog Restaurant & Bar,Mexican Salsa,22
Black Angus Steakhouse,Mexican Frijoes,12
Black Angus Steakhouse,Potatoes, any style,14
Black Angus Steakhouse,Assorted meats,8
Black Angus Steakhouse,Cucumbers, Tomatoes and Onions,27
RA Sushi Bar Restaurant,Pate de foie-gros sandwich,18
RA Sushi Bar Restaurant,Broiled White-Fish, Maitre d' Hotel,21
RA Sushi Bar Restaurant,sur canape,23
RA Sushi Bar Restaurant,Ragout of Beef, Bourgeoise,15
BJ's Restaurant & Brewhouse,Boullion,9
BJ's Restaurant & Brewhouse,Black Bass with salt pork,6
BJ's Restaurant & Brewhouse,Stewed Lamb with Vegetables,12
BJ's Restaurant & Brewhouse,Lobster, Newburg, ,2
STACKED,Fried Saratoga Rock Bass, Sauce Piquante,23
STACKED,Bisque of Shrimps, Cardinal,16
STACKED,Potatoes au Beurre,4
STACKED,Consomme, Imperiale,10
Rain Wine Bar,Boiled Weakfish au Fleurette,11
Rain Wine Bar,Small steak aux truffes,18
Rain Wine Bar,Potatoes, Noisette,27
Rain Wine Bar,Lamb Kidney en Brochette with Bacon,10
21 Square Bar and Kitchen,Lobster, a la Diable,1
21 Square Bar and Kitchen,Pears en Croute, Club Style,6
21 Square Bar and Kitchen,Okra and Tomatoes,10
21 Square Bar and Kitchen,Sirloin of Beef au Jus,19
Lucille's Smokehouse Bar-B-Que,Terrine de Foie Gras en Aspic,1
Lucille's Smokehouse Bar-B-Que,Cold Rice Pudding, Apricot sauce,2
Lucille's Smokehouse Bar-B-Que,Tartlet Patissiere,19
Lucille's Smokehouse Bar-B-Que,Malaga Raisins,22
Dave & Buster's,Punch au Maraschino,2
Dave & Buster's,Dairy, Pineapple, Edam and American Cheese,15
Dave & Buster's,Baked Red Fish, Parsley Sauce,17
Dave & Buster's,Potatoes Surprise,17
Zebra Room,Spanish Puffs, Cream sauce,13
Zebra Room,Veal Loaf,10
Zebra Room,New Cabbage with Ham Hocks,25
Zebra Room,Royal Natives Beluga Malossol.,1
Outback Steakhouse,Saumon du Rhin, Bouilli Sauce Gourmet,29
Outback Steakhouse,Selle de sanglier,8
Outback Steakhouse,Puree de marons,11
Outback Steakhouse,Croquettes de pommes.,27
Chili's Grill & Bar,Homard d'Ostende Sauce Mayonnaise.,23
Chili's Grill & Bar,Poularde du Mans  Salade, Compote.,8
Chili's Grill & Bar,Asperges au gratin.,4
Chili's Grill & Bar,Bombe internationale.,12
Red Lobster,Deinhard & Co. trocken,17
Red Lobster,1904er Hatzenporter  Stolzenberg,23
Red Lobster,1904er Scharlachenberger Riesling Auslese,9
Red Lobster,1895er Chambertin,9
Elephant Bar Restaurant,Pommery & Greno "Cachet sec americain",19
Elephant Bar Restaurant," with tartar sauce,2
Elephant Bar Restaurant," Fish Balls,26
Elephant Bar Restaurant,Fillet steak with mushrooms,10
barsupplyinc,Curried eggs with rice,15
barsupplyinc,Minced collops aux croutons,26
barsupplyinc,Smoked ox-tongue,23
barsupplyinc,Veuve Clincquot Yellow Label,13
Gable House Bowl,Bread and butter pudding Vanilla sauce,16
Gable House Bowl,Roast PRIME RIBS OF BEEF, NEW GREEN PEAS,4
Gable House Bowl,Northern Steamship Company.,29
Gable House Bowl,Boiled Mullet & Sauce Lemon,5
The San Franciscan,Canard a l'Italienne,28
The San Franciscan,Boiled Fowl & Sauce Bechamel,22
The San Franciscan,Boiled Leg of Mutton & Caper sauce,18
The San Franciscan,Roast Sirloin of Beef & Baked Potatoes,4
The Bounty Room,Roast Sucking Pig & Currant Sauce,10
The Bounty Room,Potage a la Creme d'Orge,1
The Bounty Room,Mould Potatoes,10
The Bounty Room,Mashed Turnip,11
Torrance Tavern - Sports Bar,Citron Pudding & Cream Sauce,19
Torrance Tavern - Sports Bar,Haute Sauternes,24
Torrance Tavern - Sports Bar,Eccles Cakes,3
Torrance Tavern - Sports Bar,Hock, Laubenheimer, Imported,22
Saymba Y Mamba,Consomme au riz,22
Saymba Y Mamba,Sherry, Dry,10
Saymba Y Mamba,Sherry, Garvey,6
Saymba Y Mamba,Lettuce, Fresh dressing,29
O'Manel,Aquilas Boquet,28
O'Manel,Hock, Niersteiner, Lauteren & Son,10
O'Manel,Hock, Hochheimer, Lauteren & Son,28
O'Manel,Pommery & Greno, Sec.,2
Evolution Sport Bar and Lounge,Hock, Marcobrunner, Lauteren & Son,19
Evolution Sport Bar and Lounge,L. Roederer, Grand Vin Sec.,12
Evolution Sport Bar and Lounge,Hock, Assmannshauser Red, 1884, C. Lauteren & Sons,3
Evolution Sport Bar and Lounge,Hock, Bodenheimer, Imported,16
Murphy's Law,Pommes natural,6
Murphy's Law,Frankfurt Sausage and Sauerkraut,27
Murphy's Law,Pork Tenderloin, Sauce Chill,16
Murphy's Law,Perrier Jouet, 1/2 pint,7
Metric Bar,Hamburg Steak, Lyonnaise Potatoes,20
Metric Bar,Paul Jones Rye,4
Metric Bar,E. Irroy, Vin Brut, 1/2 pint,13
Metric Bar,Apllinaris Water,25
Cafe Oasis,Apple Fritters, Lemon Sauce,30
Cafe Oasis,Pig's feet crebinets with truffels,17
Cafe Oasis,Baked Irish and Fried Potatoes,14
Cafe Oasis,Broiled squab farci, demi glace,4
Brazilian Sport Club Bar,Pears with rice, tutti frutti,21
Brazilian Sport Club Bar,Stuffed turkey. cranberry sauce,24
Brazilian Sport Club Bar,Compote of plums,16
Brazilian Sport Club Bar,Domestic Water,21
JB Vibes,Sweet potato croquettes,13
JB Vibes,New northern peas,18
JB Vibes,Pineapple meringue pie,22
JB Vibes,Wine jelly in glasses,8
Paddock Grille,Eastern cheese,17
Paddock Grille,Oatmeal Porrikge,11
Paddock Grille,Fried Fresh Flonnders,21
Paddock Grille,Iced bouillon,18
Mystique Bridgeport,Coffee or Tea and Rolls or Cold Bread for one,20
Mystique Bridgeport,Beef-broth,30
Mystique Bridgeport,Calves' Liver Saute,24
Mystique Bridgeport,Tripe, Fried in Egg Butter,29
Azul Bar,Santa Cruz Pickled Onions,1
Azul Bar,Cheese to order,23
Azul Bar,Porterhouse for two,4
Azul Bar,Porterhouse with Mushrooms, for two,7
Funchal Cafe On The Green,Malaga,14
Funchal Cafe On The Green,Baked Apple, Parisian,15
Funchal Cafe On The Green,Beefsteak with Tomato sauce, for one,18
Funchal Cafe On The Green,English Mutton Chop, for one,8
Tiago's Bar and Grill,Pork Chops for one,7
Tiago's Bar and Grill,Tenderloin steak, for two,16
Tiago's Bar and Grill,Clam broth, hot or cold 15,5
Tiago's Bar and Grill,Beefsteak with bacon, for one,16
Harlan Haus,Mutton Chops [special 40], for one,16
Harlan Haus,Welsh Rarebit, for one,21
Harlan Haus,Golden Buck, for one,27
Harlan Haus,Extra English Mutton Chop, for one,25
Scruples Gentlemen's Club,Ham and Eggs, for one,7
Scruples Gentlemen's Club,Broiled Kidney, for one,21
Scruples Gentlemen's Club,Sausages, for one,10
Scruples Gentlemen's Club,Ham, for one,16
Clubhouse Cafe,Ready - Planked bluefish,15
Clubhouse Cafe,Ham Omelette, for one,14
Clubhouse Cafe,Consomme aux Pates de Gene,12
Clubhouse Cafe,Cases of Little Neck Clams a la Poulette,10
Esquina Latina,Smoked Beef Tongue and Greens,26
Esquina Latina,Lamb Chops, Farci a la Nelson,26
Esquina Latina,Sweet Bread Patties, Financiere,12
Esquina Latina,Canape Aberdeen,2
Limerick Pub,Oysters on Deep Shell,2
Limerick Pub,Suckling Pig en Surprise,24
Limerick Pub,Fresh Fish & Sauce Ravegote,5
Limerick Pub,Boston Green Goose, Apple Sauce,19
Brewport,Golden Wax Beans,20
Brewport,Sausage Rolls,26
Brewport,Cheese Omelettes,2
Brewport,Corned Leg of Pork & Peas Pudding,18
Brasa Pub & Restaurant,Curried Force Meat Balls & Rice,19
Brasa Pub & Restaurant,Boiled Salt Mackerel, Maitre d'Hotel,4
Brasa Pub & Restaurant,Ham-Salad,20
Brasa Pub & Restaurant,Boiled Ox Tongue with Spinach,29
Red Lobster,salade a la Russe,18
Red Lobster,Fried Honeycomb tripe in batter,18
Red Lobster,Vermicelli Pudding, Sherry Wine Sauce,14
Red Lobster,Queen Cakes,15
Mile High Wine & Spirits,Seed Buns,4
Mile High Wine & Spirits,Gateau au Rhum,2
Mile High Wine & Spirits,Native Turkey, Cranberry Sauce,24
Mile High Wine & Spirits,Shoulder of lamb, fresh mint,22
Buffalo Wild Wings,Puree of Tomatoes aux Pates,13
Buffalo Wild Wings,Spinach greens,3
Buffalo Wild Wings,Fried Perch, Sauce Italienne,2
Buffalo Wild Wings,Potatoes, Villageoise,24
The Rock Wood Fired Pizza,Macedoine with Cream,2
The Rock Wood Fired Pizza,Roast Ham au Catawba,9
The Rock Wood Fired Pizza,Apple and Lettuce Salad,2
The Rock Wood Fired Pizza,Cream Puffs, Chantilly,19
Crazy Mountain Brewing Company,Pineapple Sponge with whipped cream,18
Crazy Mountain Brewing Company,Boiled, Ham,15
Crazy Mountain Brewing Company,English Walnut Cake,10
Crazy Mountain Brewing Company,Harlequin cake,14
Baker Street Pub & Grill,Veal Loin,24
Baker Street Pub & Grill,Melon,28
Baker Street Pub & Grill,Raspberry Punch,24
Baker Street Pub & Grill,Beer on Draught, Imported,5
Little India Restaurant Belmar Lakewood  CO,Consomme a'la Royal,14
Little India Restaurant Belmar Lakewood  CO,Broiled Snapper with Tartar sauce,12
Little India Restaurant Belmar Lakewood  CO,Zwieback Toast,19
Little India Restaurant Belmar Lakewood  CO,Pretzels,17
Painting with a Twist,Tapoica pudding,12
Painting with a Twist,Fillet of Beef a'la' Mode,30
Painting with a Twist,Fresh Tongue with Tomato sauce,11
Painting with a Twist,Demi Tasse Cafe,29
Bar Louie,Duck with Apple sauce,3
Bar Louie,Poland Spring Water, Charged or Still,17
Bar Louie,Sea Trout, Lemon Butter Sauce,14
Bar Louie,Appollinaris Water,13
Ted's Montana Grill,St. Julienne Potatoes,12
Ted's Montana Grill,Roast, Ribs of beef,23
Ted's Montana Grill,Roast, Pork, apple sauce,27
Ted's Montana Grill,Roast Prime Cut of Beef, Drip Gravy,6
Olive Garden Italian Restaurant,Apple & Rhubarb Pies,24
Olive Garden Italian Restaurant,Chicken Croquets with French Peas,28
Olive Garden Italian Restaurant,Fricasseed Spareribs with Pastry,21
Olive Garden Italian Restaurant,Spanish Cream and Pears,20
Nite Owl Sports Bar & Grill,Syphons Plain Soda or Vichy,9
Nite Owl Sports Bar & Grill,Rissolets of Pear, Maraschino Sauce,20
Nite Owl Sports Bar & Grill,Roast Young Turkey, Dressing Cranberry Jelly,26
Nite Owl Sports Bar & Grill,Duffy's Cider,22
Chili's Grill & Bar,Eclair Chocolate,24
Chili's Grill & Bar,Grape-fruit,30
Chili's Grill & Bar,Cold Prawn,23
Chili's Grill & Bar,Pancake,12
The Soul Kitchen & Bar,Broiled herrings,20
The Soul Kitchen & Bar,Fried liver with bacon,13
The Soul Kitchen & Bar,Stuffed Young Turkey, Cranberry Sauce ,11
The Soul Kitchen & Bar,Dutch cheese,10
BC's Sports Pub,Kirschen,11
BC's Sports Pub,Aepfel,26
BC's Sports Pub,Pompelmuse,25
BC's Sports Pub,Imported Coburger ,12
Black-eyed Pea,Half Schoppen Rhine Wine,11
Black-eyed Pea,Eier, Lyoner Art,13
Black-eyed Pea,Eier-Kuchen,14
Black-eyed Pea,Half Schoppen Hungarian Red Wine,14
El Olones Seafood & Cantina,Gerostete Heringe,19
El Olones Seafood & Cantina,Excelsior Lager (Light or Dark), per glass,30
El Olones Seafood & Cantina,Kuken Hachis,21
El Olones Seafood & Cantina,Gebratene Leber mit Speck,23
Cleopatra's Cafe-Piano Lounge,Stewed beef kidneys with mushrooms,18
Cleopatra's Cafe-Piano Lounge,Stuffed breast of lamb, rissoto,22
Cleopatra's Cafe-Piano Lounge,Roast leg of mutton, English bread sauce,29
Cleopatra's Cafe-Piano Lounge,Saratoga Kartoffelen,27
Tott Asian Grill,Curry of lamb a l'indienne,20
Tott Asian Grill,Rahm Kase,26
Tott Asian Grill,Red cabbage braise,19
Tott Asian Grill,California fruit tart,20
Lamp Post Inn,Kaffeebrot,17
Lamp Post Inn,Kartoffel-Suppe,12
Lamp Post Inn,Kalbsfricandeau,14
Lamp Post Inn,Perlbohnen,25
Hollywood Shrine,Aprikosen-Kompott,23
Hollywood Shrine,Perrier Jouet, Special Dry,12
Hollywood Shrine,Pommery & Greno Sec,22
Hollywood Shrine,Chas. Heidsieck, Extra Dry,14
Orale Mexican Restaurant,Ofner Adlerberger,red wine,29
Orale Mexican Restaurant,Budai Eigenbau, red wine,23
Orale Mexican Restaurant,Fresh mackerel, meuniere,13
Orale Mexican Restaurant,Budai Eigenbau Auslese, red wine,24
Hollywood Vine,Somloi Auslese, white wine,20
Hollywood Vine,Bakator, white wine,18
Hollywood Vine,Szamorodnyi, white wine,29
Hollywood Vine,Lobster, Newbourg,21
Star Lounge,Ruszti Aszu, Original Bottle, Sweet,23
Star Lounge,Filet of sole, au gratin,23
Star Lounge,Consomme, Printanier,1
Star Lounge,Baked Black Bass, Sauce Tartare,29
Tardes Caleñas Bar Restaurant,Galatine of Lamb with Peas,28
Tardes Caleñas Bar Restaurant,Cream of Chicken, Durham,15
Tardes Caleñas Bar Restaurant,Kraftbruhe a la financiere,28
